EGAP(s),# EGAPs fixed,# Hits on fixed code,Energy (before fix),Energy (after fix),Time (before fix),Time (after fix),# Total method calls,# Diff. method calls,nosi (before),nom (before),wmc (before),noc (before),nopf (before),cbo (before),dit (before),loc (before),rfc (before),nosf (before),lcom (before),nof (before),nopm (before),nosm (before),nopf (after),nom (after),nosi (after),nopm (after),noc (after),rfc (after),nof (after),dit (after),wmc (after),loc (after),cbo (after),nosf (after),lcom (after),nosm (after)
ObsoleteLayoutParam_HashMapUsage,2,0,11232.3903235,7984.0,11296.339058500003,8294.0,149,38,1.6216216216216217,5.405405405405405,13.837837837837839,0.21621621621621623,58.648648648648646,9.91891891891892,1.945945945945946,282.72972972972974,21.43243243243243,59.4054054054054,27.135135135135137,63.16216216216216,4.378378378378378,0.6486486486486487,58.648648648648646,5.405405405405405,1.6216216216216217,4.378378378378378,0.21621621621621623,21.43243243243243,63.16216216216216,1.945945945945946,13.837837837837839,282.56756756756755,9.91891891891892,59.4054054054054,27.135135135135137,0.6486486486486487
ObsoleteLayoutParam_HashMapUsage,2,0,11232.979092999998,8130.000000000001,11341.785745,8331.0,149,38,1.6216216216216217,5.405405405405405,13.837837837837839,0.21621621621621623,58.648648648648646,9.91891891891892,1.945945945945946,282.72972972972974,21.43243243243243,59.4054054054054,27.135135135135137,63.16216216216216,4.378378378378378,0.6486486486486487,58.648648648648646,5.405405405405405,1.6216216216216217,4.378378378378378,0.21621621621621623,21.43243243243243,63.16216216216216,1.945945945945946,13.837837837837839,282.56756756756755,9.91891891891892,59.4054054054054,27.135135135135137,0.6486486486486487
ObsoleteLayoutParam_HashMapUsage,2,0,11312.153603499999,8137.0,11376.341743000004,8336.0,149,38,1.6216216216216217,5.405405405405405,13.837837837837839,0.21621621621621623,58.648648648648646,9.91891891891892,1.945945945945946,282.72972972972974,21.43243243243243,59.4054054054054,27.135135135135137,63.16216216216216,4.378378378378378,0.6486486486486487,58.648648648648646,5.405405405405405,1.6216216216216217,4.378378378378378,0.21621621621621623,21.43243243243243,63.16216216216216,1.945945945945946,13.837837837837839,282.56756756756755,9.91891891891892,59.4054054054054,27.135135135135137,0.6486486486486487
ObsoleteLayoutParam_HashMapUsage,2,0,11497.873770500002,8189.0,11392.1372875,8337.0,149,38,1.6216216216216217,5.405405405405405,13.837837837837839,0.21621621621621623,58.648648648648646,9.91891891891892,1.945945945945946,282.72972972972974,21.43243243243243,59.4054054054054,27.135135135135137,63.16216216216216,4.378378378378378,0.6486486486486487,58.648648648648646,5.405405405405405,1.6216216216216217,4.378378378378378,0.21621621621621623,21.43243243243243,63.16216216216216,1.945945945945946,13.837837837837839,282.56756756756755,9.91891891891892,59.4054054054054,27.135135135135137,0.6486486486486487
ObsoleteLayoutParam_HashMapUsage,2,0,11500.613631999999,8236.0,11458.797101000002,8338.0,149,38,1.6216216216216217,5.405405405405405,13.837837837837839,0.21621621621621623,58.648648648648646,9.91891891891892,1.945945945945946,282.72972972972974,21.43243243243243,59.4054054054054,27.135135135135137,63.16216216216216,4.378378378378378,0.6486486486486487,58.648648648648646,5.405405405405405,1.6216216216216217,4.378378378378378,0.21621621621621623,21.43243243243243,63.16216216216216,1.945945945945946,13.837837837837839,282.56756756756755,9.91891891891892,59.4054054054054,27.135135135135137,0.6486486486486487
ObsoleteLayoutParam_HashMapUsage,2,0,11554.478899000002,8237.0,11489.495390499998,8398.0,149,38,1.6216216216216217,5.405405405405405,13.837837837837839,0.21621621621621623,58.648648648648646,9.91891891891892,1.945945945945946,282.72972972972974,21.43243243243243,59.4054054054054,27.135135135135137,63.16216216216216,4.378378378378378,0.6486486486486487,58.648648648648646,5.405405405405405,1.6216216216216217,4.378378378378378,0.21621621621621623,21.43243243243243,63.16216216216216,1.945945945945946,13.837837837837839,282.56756756756755,9.91891891891892,59.4054054054054,27.135135135135137,0.6486486486486487
ObsoleteLayoutParam_HashMapUsage,2,0,11566.920590000002,8260.0,11512.590914500004,8431.0,149,38,1.6216216216216217,5.405405405405405,13.837837837837839,0.21621621621621623,58.648648648648646,9.91891891891892,1.945945945945946,282.72972972972974,21.43243243243243,59.4054054054054,27.135135135135137,63.16216216216216,4.378378378378378,0.6486486486486487,58.648648648648646,5.405405405405405,1.6216216216216217,4.378378378378378,0.21621621621621623,21.43243243243243,63.16216216216216,1.945945945945946,13.837837837837839,282.56756756756755,9.91891891891892,59.4054054054054,27.135135135135137,0.6486486486486487
ObsoleteLayoutParam_HashMapUsage,2,0,11594.105253000002,8298.0,11560.5872145,8434.0,149,38,1.6216216216216217,5.405405405405405,13.837837837837839,0.21621621621621623,58.648648648648646,9.91891891891892,1.945945945945946,282.72972972972974,21.43243243243243,59.4054054054054,27.135135135135137,63.16216216216216,4.378378378378378,0.6486486486486487,58.648648648648646,5.405405405405405,1.6216216216216217,4.378378378378378,0.21621621621621623,21.43243243243243,63.16216216216216,1.945945945945946,13.837837837837839,282.56756756756755,9.91891891891892,59.4054054054054,27.135135135135137,0.6486486486486487
ObsoleteLayoutParam_HashMapUsage,2,0,11630.914848,8333.0,11571.554677000004,8438.0,149,38,1.6216216216216217,5.405405405405405,13.837837837837839,0.21621621621621623,58.648648648648646,9.91891891891892,1.945945945945946,282.72972972972974,21.43243243243243,59.4054054054054,27.135135135135137,63.16216216216216,4.378378378378378,0.6486486486486487,58.648648648648646,5.405405405405405,1.6216216216216217,4.378378378378378,0.21621621621621623,21.43243243243243,63.16216216216216,1.945945945945946,13.837837837837839,282.56756756756755,9.91891891891892,59.4054054054054,27.135135135135137,0.6486486486486487
ObsoleteLayoutParam_HashMapUsage,2,0,11638.880289500003,8338.0,11590.380133,8438.0,149,38,1.6216216216216217,5.405405405405405,13.837837837837839,0.21621621621621623,58.648648648648646,9.91891891891892,1.945945945945946,282.72972972972974,21.43243243243243,59.4054054054054,27.135135135135137,63.16216216216216,4.378378378378378,0.6486486486486487,58.648648648648646,5.405405405405405,1.6216216216216217,4.378378378378378,0.21621621621621623,21.43243243243243,63.16216216216216,1.945945945945946,13.837837837837839,282.56756756756755,9.91891891891892,59.4054054054054,27.135135135135137,0.6486486486486487
ObsoleteLayoutParam_HashMapUsage,2,0,11652.4441625,8400.0,11603.177942000004,8438.0,149,38,1.6216216216216217,5.405405405405405,13.837837837837839,0.21621621621621623,58.648648648648646,9.91891891891892,1.945945945945946,282.72972972972974,21.43243243243243,59.4054054054054,27.135135135135137,63.16216216216216,4.378378378378378,0.6486486486486487,58.648648648648646,5.405405405405405,1.6216216216216217,4.378378378378378,0.21621621621621623,21.43243243243243,63.16216216216216,1.945945945945946,13.837837837837839,282.56756756756755,9.91891891891892,59.4054054054054,27.135135135135137,0.6486486486486487
ObsoleteLayoutParam_HashMapUsage,2,0,11658.314099999994,8439.0,11617.3064395,8485.0,149,38,1.6216216216216217,5.405405405405405,13.837837837837839,0.21621621621621623,58.648648648648646,9.91891891891892,1.945945945945946,282.72972972972974,21.43243243243243,59.4054054054054,27.135135135135137,63.16216216216216,4.378378378378378,0.6486486486486487,58.648648648648646,5.405405405405405,1.6216216216216217,4.378378378378378,0.21621621621621623,21.43243243243243,63.16216216216216,1.945945945945946,13.837837837837839,282.56756756756755,9.91891891891892,59.4054054054054,27.135135135135137,0.6486486486486487
