EGAP(s),# EGAPs fixed,# Hits on fixed code,Energy (before fix),Energy (after fix),Time (before fix),Time (after fix),# Total method calls,# Diff. method calls
HashMapUsage,2,0,21402.71964199999,42865.0,20860.23938,42919.0,7,5
HashMapUsage,2,0,21441.427744499997,42964.0,21712.431538000004,42951.0,7,5
HashMapUsage,2,0,21457.22589199999,42969.0,21721.63812549999,43063.0,7,5
HashMapUsage,2,0,21607.355417,42972.0,21835.284110999994,43064.0,7,5
HashMapUsage,2,0,21692.313060499986,42996.0,21895.043052000008,43071.0,7,5
HashMapUsage,2,0,21755.44306850001,43003.0,21936.34718599999,43101.0,7,5
HashMapUsage,2,0,21774.63795749999,43003.0,21967.950796500012,43104.0,7,5
HashMapUsage,2,0,21910.1618705,43057.0,22050.757995499996,43115.0,7,5
HashMapUsage,2,0,21986.566389,43064.0,22051.335557000017,43151.0,7,5
HashMapUsage,2,0,22032.173907999997,43065.0,22081.558460000026,43198.0,7,5
HashMapUsage,2,0,22181.559378000005,43073.0,22104.767260000004,43199.0,7,5
HashMapUsage,2,0,22201.806648499994,43075.0,22165.7265105,43207.0,7,5
HashMapUsage,2,0,22217.764600999995,43098.0,22177.388030499984,43210.0,7,5
HashMapUsage,2,0,22236.929623999997,43102.0,22182.244963999994,43249.0,7,5
HashMapUsage,2,0,22275.82249550001,43146.0,22256.541459000004,43250.0,7,5
HashMapUsage,2,0,22356.711576500016,43162.0,22271.809946000005,43251.0,7,5
HashMapUsage,2,0,22498.931323999986,43164.0,22290.253645999994,43251.0,7,5
HashMapUsage,2,0,22590.065100000003,43194.0,22378.83008849999,43253.0,7,5
HashMapUsage,2,0,22648.597615500003,43194.0,22393.290082499992,43258.0,7,5
HashMapUsage,2,0,22710.00571999999,43205.0,22517.34568149998,43265.0,7,5
HashMapUsage,2,0,22893.75600950001,43209.0,22660.7279915,43266.0,7,5
HashMapUsage,2,0,23128.481157,43293.0,22728.186256000008,43297.0,7,5
HashMapUsage,2,0,23190.75365150001,43354.0,22924.652414000007,43302.0,7,5
HashMapUsage,2,0,23271.421693999997,43363.0,23109.3411335,43395.0,7,5
HashMapUsage,2,0,23736.633522999993,43370.0,23189.041374500015,43405.0,7,5
HashMapUsage,2,0,21205.386417000005,39975.0,20951.022743500005,39947.0,8,6
HashMapUsage,2,0,21489.474088499992,40047.0,21002.279366,39993.0,8,6
HashMapUsage,2,0,21519.82104950001,40095.0,21193.880837500008,40003.0,8,6
HashMapUsage,2,0,21570.246917999993,40171.0,21247.198521000006,40049.0,8,6
HashMapUsage,2,0,21620.604652499987,40191.0,21400.9167875,40097.0,8,6
HashMapUsage,2,0,21721.023865499992,40192.0,21403.425079000008,40142.0,8,6
HashMapUsage,2,0,21847.455051000015,40203.0,21546.480635500004,40146.0,8,6
HashMapUsage,2,0,21909.3194525,40204.0,21695.465067500012,40170.0,8,6
HashMapUsage,2,0,22007.32839099999,40213.0,21735.596564999993,40192.0,8,6
HashMapUsage,2,0,22019.569948500022,40231.0,21747.677087999993,40194.0,8,6
HashMapUsage,2,0,22034.084957000006,40238.0,21968.612666999998,40194.0,8,6
HashMapUsage,2,0,22134.615229499996,40252.0,21976.83148100001,40214.0,8,6
HashMapUsage,2,0,22198.614039500007,40260.0,21990.53879300001,40240.0,8,6
HashMapUsage,2,0,22205.333324500007,40293.0,22025.075366999998,40243.0,8,6
HashMapUsage,2,0,22298.530918500008,40297.0,22381.744122999997,40245.0,8,6
HashMapUsage,2,0,22378.694877,40299.0,22396.15234349999,40249.0,8,6
HashMapUsage,2,0,22553.84041100001,40339.0,22516.2711885,40280.0,8,6
HashMapUsage,2,0,22564.084032500014,40344.0,22599.510683500004,40281.0,8,6
HashMapUsage,2,0,22569.600638999997,40346.0,22712.361360500003,40289.0,8,6
HashMapUsage,2,0,22569.683822499992,40347.0,22758.526091999986,40289.0,8,6
HashMapUsage,2,0,22766.884078000006,40390.0,22869.9597435,40294.0,8,6
HashMapUsage,2,0,22836.872053500003,40408.0,22895.924264,40313.0,8,6
HashMapUsage,2,0,22857.631615500013,40458.0,23114.595587999993,40355.0,8,6
HashMapUsage,2,0,22920.274617999985,40458.0,23213.697687499985,40357.0,8,6
HashMapUsage,2,0,23243.275214999994,40494.0,23598.851899,40497.0,8,6
HashMapUsage,2,0,20735.744956500013,41396.0,20669.56284799999,41356.0,7,5
HashMapUsage,2,0,20907.67115950001,41446.0,20872.16285,41453.0,7,5
HashMapUsage,2,0,20951.37626849999,41487.0,20908.358342000003,41493.0,7,5
HashMapUsage,2,0,20953.68730049998,41494.0,20965.362892999998,41512.0,7,5
HashMapUsage,2,0,20960.898562499995,41500.0,21046.627963499996,41542.0,7,5
HashMapUsage,2,0,20980.74647099999,41509.0,21056.358763000004,41550.0,7,5
HashMapUsage,2,0,20986.968093499992,41547.0,21102.2613265,41551.0,7,5
HashMapUsage,2,0,21148.971712000002,41553.0,21129.425892499996,41553.0,7,5
HashMapUsage,2,0,21284.291661499992,41556.0,21182.979892499992,41564.0,7,5
HashMapUsage,2,0,21308.504388999998,41585.0,21222.37399199999,41570.0,7,5
HashMapUsage,2,0,21345.118393500015,41598.0,21322.428782499996,41579.0,7,5
HashMapUsage,2,0,21403.116269000002,41601.0,21322.563575,41597.0,7,5
HashMapUsage,2,0,21466.432985000007,41609.0,21420.159700499997,41604.0,7,5
HashMapUsage,2,0,21521.519434999995,41647.0,21423.9253155,41618.0,7,5
HashMapUsage,2,0,21573.02167099999,41649.0,21464.966308,41653.0,7,5
HashMapUsage,2,0,21635.48146349999,41652.0,21497.576851499987,41655.0,7,5
HashMapUsage,2,0,21659.014601000003,41659.0,21524.124558,41673.0,7,5
HashMapUsage,2,0,21659.414683,41666.0,21555.326323000012,41674.0,7,5
HashMapUsage,2,0,21729.6460345,41685.0,21622.326088499984,41689.0,7,5
HashMapUsage,2,0,21761.08864700001,41694.0,21688.582186499993,41699.0,7,5
HashMapUsage,2,0,21805.519563000005,41722.0,21861.701401000017,41772.0,7,5
HashMapUsage,2,0,21933.05989499999,41754.0,22021.45376849999,41793.0,7,5
HashMapUsage,2,0,21942.66802599999,41754.0,22035.38362400002,41796.0,7,5
HashMapUsage,2,0,21966.74306899999,41768.0,22151.13571800001,41804.0,7,5
HashMapUsage,2,0,23339.320856500002,41815.0,22197.931446499988,42036.0,7,5
HashMapUsage,2,0,24506.089987499985,48973.0,23887.05840399999,48978.0,7,5
HashMapUsage,2,0,24739.811390000006,48982.0,24310.534901499985,48979.0,7,5
HashMapUsage,2,0,25018.832306499975,48995.0,24334.73580999998,48982.0,7,5
HashMapUsage,2,0,25271.233330499985,49029.0,24687.638045500003,48984.0,7,5
HashMapUsage,2,0,25313.38816750001,49051.0,24825.86775949999,48990.0,7,5
HashMapUsage,2,0,25345.63873449999,49070.0,25026.75726099998,49002.0,7,5
HashMapUsage,2,0,25481.936168999986,49092.0,25112.96530499999,49054.0,7,5
HashMapUsage,2,0,25505.965930000002,49095.0,25159.979194499996,49061.0,7,5
HashMapUsage,2,0,25525.08302899999,49105.0,25181.610956499993,49070.0,7,5
HashMapUsage,2,0,25626.876191000003,49117.0,25263.267858000014,49077.0,7,5
HashMapUsage,2,0,25673.0184425,49174.0,25264.982291499997,49080.0,7,5
HashMapUsage,2,0,25720.469388,49179.0,25278.772663499993,49082.0,7,5
HashMapUsage,2,0,25745.81119449999,49181.0,25295.958605500004,49082.0,7,5
HashMapUsage,2,0,25801.917149000015,49202.0,25429.402507500003,49120.0,7,5
HashMapUsage,2,0,25866.845675500004,49211.0,25445.657590499977,49170.0,7,5
HashMapUsage,2,0,25949.604740500014,49225.0,25455.967956,49175.0,7,5
HashMapUsage,2,0,26032.814977499987,49249.0,25480.251345499993,49177.0,7,5
HashMapUsage,2,0,26142.45094700001,49267.0,25594.72297449999,49181.0,7,5
HashMapUsage,2,0,26209.608259000008,49273.0,25622.436308499986,49184.0,7,5
HashMapUsage,2,0,26381.666351000007,49276.0,25671.21582849999,49185.0,7,5
HashMapUsage,2,0,26428.275697499997,49280.0,25852.401103000007,49187.0,7,5
HashMapUsage,2,0,26507.43944249995,49281.0,25940.95904349999,49189.0,7,5
HashMapUsage,2,0,26622.854154000004,49281.0,26080.222553500003,49273.0,7,5
HashMapUsage,2,0,26671.670567,49282.0,26294.80770249999,49275.0,7,5
HashMapUsage,2,0,26933.075188000013,49283.0,26497.556836999986,49394.0,7,5
HashMapUsage,2,0,27800.89236899998,59405.0,27771.14316450002,59409.0,8,6
HashMapUsage,2,0,27917.545228500032,59411.0,27953.101161000028,59411.0,8,6
HashMapUsage,2,0,28002.268179999992,59413.0,28032.03864399998,59413.0,8,6
HashMapUsage,2,0,28125.253251499962,59489.0,28128.669411999996,59502.0,8,6
HashMapUsage,2,0,28202.989975999986,59508.0,28216.489550999988,59507.0,8,6
HashMapUsage,2,0,28287.63464249998,59509.0,28252.596099999948,59601.0,8,6
HashMapUsage,2,0,28342.961822499976,59515.0,28529.6174965,59607.0,8,6
HashMapUsage,2,0,28352.450366500012,59570.0,28541.970329499996,59612.0,8,6
HashMapUsage,2,0,28424.639153000007,59604.0,28869.27361,59614.0,8,6
HashMapUsage,2,0,28439.58792099998,59606.0,28929.512889999995,59615.0,8,6
HashMapUsage,2,0,28601.202133999992,59607.0,28990.430096499975,59615.0,8,6
HashMapUsage,2,0,28710.335183499978,59611.0,29106.064386499973,59616.0,8,6
HashMapUsage,2,0,28762.415734500017,59611.0,29123.798211499976,59620.0,8,6
HashMapUsage,2,0,28776.024996499982,59615.0,29128.288130999987,59627.0,8,6
HashMapUsage,2,0,28895.277647500032,59646.0,29150.589010999975,59628.0,8,6
HashMapUsage,2,0,28916.488205999976,59671.0,29316.319883999982,59667.0,8,6
HashMapUsage,2,0,29077.447971999987,59715.0,29348.045136499964,59709.0,8,6
HashMapUsage,2,0,29080.70793349999,59718.0,29608.522815999986,59715.0,8,6
HashMapUsage,2,0,29287.30740299999,59721.0,29651.694969000026,59716.0,8,6
HashMapUsage,2,0,29469.55328799996,59733.0,29708.66619149999,59718.0,8,6
HashMapUsage,2,0,29471.74422800002,59771.0,29727.27324399999,59760.0,8,6
HashMapUsage,2,0,29589.496458499987,59804.0,29750.098315499978,59807.0,8,6
HashMapUsage,2,0,29727.921250000003,59813.0,30082.74361349997,59809.0,8,6
HashMapUsage,2,0,29937.91574900002,59897.0,30155.631298500004,59823.0,8,6
HashMapUsage,2,0,30958.55962,59907.0,30362.85587149997,59839.0,8,6
HashMapUsage,2,1,20032.58989899999,43495.0,15821.248941500005,43023.0,40,28
HashMapUsage,2,1,20070.349294499993,43541.0,17276.945894500015,43048.0,40,28
HashMapUsage,2,1,20079.4225535,43584.0,17330.999557,43053.0,40,28
HashMapUsage,2,1,20141.7337375,43614.0,17452.088426000006,43097.0,40,28
HashMapUsage,2,1,20285.399841499984,43628.0,17521.444061999995,43098.0,40,28
HashMapUsage,2,1,20287.894321999996,43688.0,17812.240811499996,43195.0,40,28
HashMapUsage,2,1,20311.24072249998,43707.0,17881.883669000003,43262.0,40,28
HashMapUsage,2,1,20427.116572,43773.0,17961.032927500008,43295.0,40,28
HashMapUsage,2,1,20576.189206500003,43793.0,18175.003970499998,43299.0,40,28
HashMapUsage,2,1,20839.198210000006,43895.0,18294.642579999996,43331.0,40,28
HashMapUsage,2,1,20937.42267249998,44044.0,18315.37496899999,43359.0,40,28
HashMapUsage,2,1,22254.456187499985,44196.0,18442.516630500017,43373.0,40,28
HashMapUsage,2,1,22724.140892500003,44207.0,18444.15297449999,43400.0,40,28
HashMapUsage,2,1,22936.030899500012,44281.0,18447.66453099999,43467.0,40,28
HashMapUsage,2,1,23254.785203,44285.0,20835.5563615,43494.0,40,28
HashMapUsage,2,1,23636.792703500018,44291.0,20892.326309499986,43506.0,40,28
HashMapUsage,2,1,23759.072693500002,44301.0,21095.652010499987,43509.0,40,28
HashMapUsage,2,1,23759.756343499997,44380.0,21104.876828499997,43572.0,40,28
HashMapUsage,2,1,23813.969091500014,44396.0,21559.607361500002,43596.0,40,28
HashMapUsage,2,1,23977.284585499983,44403.0,21587.50537100002,43600.0,40,28
HashMapUsage,2,1,24505.826365999998,44405.0,21589.126694500013,43601.0,40,28
HashMapUsage,2,1,24623.49263500001,44491.0,21799.50310799999,43653.0,40,28
HashMapUsage,2,1,24687.871714999983,44494.0,21811.3434595,43708.0,40,28
HashMapUsage,2,1,25055.096190999997,44662.0,22079.844875999974,43756.0,40,28
HashMapUsage,2,1,25343.903129999995,44689.0,22299.25270000001,44373.0,40,28
HashMapUsage,2,1,19356.86597450001,40375.0,19831.755675499993,39998.0,32,28
HashMapUsage,2,1,19618.053456500005,40526.0,20178.034970999997,40004.0,32,28
HashMapUsage,2,1,22160.9295905,40572.0,20467.70873550001,40040.0,32,28
HashMapUsage,2,1,22341.92620550001,40573.0,20472.531186499982,40048.0,32,28
HashMapUsage,2,1,22356.09934049999,40576.0,20485.47047299998,40095.0,32,28
HashMapUsage,2,1,22455.460026,40578.0,20519.240166000003,40096.0,32,28
HashMapUsage,2,1,22483.979256500003,40583.0,20585.278102499993,40104.0,32,28
HashMapUsage,2,1,22496.4812665,40588.0,20598.1485045,40146.0,32,28
HashMapUsage,2,1,22568.282909499994,40588.0,20819.152303000006,40157.0,32,28
HashMapUsage,2,1,22584.712841,40627.0,20830.145950500006,40159.0,32,28
HashMapUsage,2,1,22592.078776000002,40630.0,20898.176826499992,40164.0,32,28
HashMapUsage,2,1,22636.073805499997,40630.0,20980.848404499997,40195.0,32,28
HashMapUsage,2,1,22662.39734299999,40662.0,21021.111962500006,40196.0,32,28
HashMapUsage,2,1,22724.674108499992,40768.0,21032.583650999997,40197.0,32,28
HashMapUsage,2,1,23048.756510499996,40782.0,21079.054336500016,40198.0,32,28
HashMapUsage,2,1,23053.024279499998,40783.0,21093.610297499996,40198.0,32,28
HashMapUsage,2,1,23109.618625500014,40784.0,21128.683762499997,40199.0,32,28
HashMapUsage,2,1,23181.22414999999,40795.0,21158.6006175,40202.0,32,28
HashMapUsage,2,1,23183.262977500006,40840.0,21254.404362499994,40208.0,32,28
HashMapUsage,2,1,23251.458569000006,40874.0,21472.500349000005,40233.0,32,28
HashMapUsage,2,1,23286.288381999984,40881.0,21633.7201255,40240.0,32,28
HashMapUsage,2,1,23414.340345500008,40972.0,21674.54002,40256.0,32,28
HashMapUsage,2,1,23496.580025500007,41096.0,21689.37864600001,40291.0,32,28
HashMapUsage,2,1,23616.08366549998,41579.0,22236.49606750001,40295.0,32,28
HashMapUsage,2,1,23750.286716000002,41586.0,22512.972613500002,40385.0,32,28
HashMapUsage,2,1,22643.254772000008,41890.0,20153.134980499995,41391.0,32,28
HashMapUsage,2,1,22689.587488499998,41901.0,20171.750837,41402.0,32,28
HashMapUsage,2,1,22844.75353949999,41969.0,20217.140583000015,41449.0,32,28
HashMapUsage,2,1,22970.33471350002,41978.0,20477.896414000006,41456.0,32,28
HashMapUsage,2,1,23041.837497500004,41984.0,20575.752672499995,41491.0,32,28
HashMapUsage,2,1,23042.978695499995,41985.0,20647.634170000005,41493.0,32,28
HashMapUsage,2,1,23138.054031000014,41987.0,20769.971937500006,41551.0,32,28
HashMapUsage,2,1,23155.052070499998,41993.0,20894.687947499988,41553.0,32,28
HashMapUsage,2,1,23201.008311999987,42075.0,20923.852211999998,41554.0,32,28
HashMapUsage,2,1,23241.29211050001,42089.0,20976.449528999998,41556.0,32,28
HashMapUsage,2,1,23254.77423250001,42131.0,20979.63783500002,41568.0,32,28
HashMapUsage,2,1,23267.116293999992,42134.0,21145.570104999984,41590.0,32,28
HashMapUsage,2,1,23396.79990099999,42168.0,21157.074994,41608.0,32,28
HashMapUsage,2,1,23468.11150250001,42179.0,21163.881940499996,41645.0,32,28
HashMapUsage,2,1,23527.107444500016,42195.0,21188.963055000004,41648.0,32,28
HashMapUsage,2,1,23527.54652599999,42201.0,21224.805078,41683.0,32,28
HashMapUsage,2,1,23547.946653500014,42288.0,21231.693681000004,41693.0,32,28
HashMapUsage,2,1,23552.74585300001,42291.0,21242.89340150001,41698.0,32,28
HashMapUsage,2,1,23576.610278499993,42381.0,21264.903530500003,41700.0,32,28
HashMapUsage,2,1,23713.230105500003,42386.0,21272.766448499995,41702.0,32,28
HashMapUsage,2,1,24039.61704650001,42396.0,21394.34974199999,41704.0,32,28
HashMapUsage,2,1,24150.488046500013,42397.0,21462.197634999997,41754.0,32,28
HashMapUsage,2,1,24196.400285499993,42411.0,21571.132450999998,41791.0,32,28
HashMapUsage,2,1,24263.944386500014,42425.0,21600.303808000008,41899.0,32,28
HashMapUsage,2,1,24474.909678999997,42526.0,21896.164936500005,41954.0,32,28
HashMapUsage,2,1,24725.786453000015,49407.0,22005.595755500006,48923.0,32,28
HashMapUsage,2,1,25145.24562299997,49499.0,22479.838944500018,49022.0,32,28
HashMapUsage,2,1,25419.570417499985,49518.0,22504.588981,49068.0,32,28
HashMapUsage,2,1,25428.088498500005,49532.0,22562.426160000003,49072.0,32,28
HashMapUsage,2,1,25524.8614685,49563.0,22665.33982399998,49076.0,32,28
HashMapUsage,2,1,25607.778151000013,49583.0,22810.17332449998,49077.0,32,28
HashMapUsage,2,1,25653.297400500018,49602.0,23009.979011999985,49080.0,32,28
HashMapUsage,2,1,25729.653304500007,49604.0,23214.738427000004,49094.0,32,28
HashMapUsage,2,1,25985.38022550002,49618.0,23283.438381000007,49118.0,32,28
HashMapUsage,2,1,26003.077782,49619.0,23379.888757499997,49124.0,32,28
HashMapUsage,2,1,26085.062940500004,49656.0,23416.946933999996,49126.0,32,28
HashMapUsage,2,1,26146.312356000006,49699.0,23454.847736,49169.0,32,28
HashMapUsage,2,1,26194.677473,49702.0,23525.513805999988,49169.0,32,28
HashMapUsage,2,1,26284.612462500016,49726.0,23552.798862999985,49172.0,32,28
HashMapUsage,2,1,26435.80934400001,49738.0,23577.097806500005,49175.0,32,28
HashMapUsage,2,1,26511.5549235,49777.0,23605.527381999993,49179.0,32,28
HashMapUsage,2,1,26535.201020499997,49874.0,23672.431879500014,49215.0,32,28
HashMapUsage,2,1,26758.971628000018,49918.0,23679.899193499998,49223.0,32,28
HashMapUsage,2,1,26774.19811400002,50111.0,23725.749008999992,49226.0,32,28
HashMapUsage,2,1,26795.228601000003,50176.0,23748.046572000014,49271.0,32,28
HashMapUsage,2,1,26799.785841500016,50220.0,23818.099402500022,49272.0,32,28
HashMapUsage,2,1,26803.387646500018,50223.0,23831.798645000006,49275.0,32,28
HashMapUsage,2,1,26850.985462999997,50310.0,23899.907851999997,49275.0,32,28
HashMapUsage,2,1,26851.086868999995,50318.0,24008.6486745,49278.0,32,28
HashMapUsage,2,1,27841.141173000007,50404.0,24752.56487400002,49437.0,32,28
HashMapUsage,2,1,26727.734749499985,60600.0,26898.73650099999,59392.0,32,28
HashMapUsage,2,1,27028.323567999974,60611.0,26923.515416000017,59395.0,32,28
HashMapUsage,2,1,27152.994249000007,60705.0,26981.863290999983,59417.0,32,28
HashMapUsage,2,1,27231.128462000004,60725.0,27167.7061765,59508.0,32,28
HashMapUsage,2,1,27232.97581349999,60728.0,27193.904884500014,59513.0,32,28
HashMapUsage,2,1,27318.64790400001,60730.0,27213.22501899998,59598.0,32,28
HashMapUsage,2,1,27335.078378500002,60747.0,27239.788469999974,59598.0,32,28
HashMapUsage,2,1,27390.992421000035,60748.0,27449.527549499995,59602.0,32,28
HashMapUsage,2,1,27394.026324000002,60817.0,27459.0828895,59606.0,32,28
HashMapUsage,2,1,27412.004320500015,60819.0,27466.822638499976,59610.0,32,28
HashMapUsage,2,1,27532.0937375,60858.0,27534.43296499999,59612.0,32,28
HashMapUsage,2,1,27749.51681349999,60862.0,27636.671675999976,59625.0,32,28
HashMapUsage,2,1,28029.863399500053,60899.0,27788.553749499984,59628.0,32,28
HashMapUsage,2,1,28101.449197000005,60911.0,27802.842564000017,59630.0,32,28
HashMapUsage,2,1,28563.505574499985,60912.0,28013.225627,59662.0,32,28
HashMapUsage,2,1,28744.0425915,60914.0,28038.836868999995,59668.0,32,28
HashMapUsage,2,1,28755.510307500004,60918.0,28067.885234499987,59687.0,32,28
HashMapUsage,2,1,29182.15219600002,60919.0,28112.040885999984,59699.0,32,28
HashMapUsage,2,1,29323.096296000043,60930.0,28192.029768499986,59713.0,32,28
HashMapUsage,2,1,29548.342475499987,60968.0,28310.2849575,59713.0,32,28
HashMapUsage,2,1,29674.71459599997,61009.0,28320.83008249998,59722.0,32,28
HashMapUsage,2,1,29685.24124249996,61016.0,28422.731503999996,59818.0,32,28
HashMapUsage,2,1,29730.7350725,61063.0,28441.076573999984,59904.0,32,28
HashMapUsage,2,1,30103.9282105,61194.0,28464.11807449998,59925.0,32,28
HashMapUsage,2,1,30480.831805499984,61372.0,29881.99861699998,59960.0,32,28
HashMapUsage,7,1,22745.182322999983,42950.0,22370.598659499996,42911.0,12,10
HashMapUsage,7,1,22822.17287849999,42996.0,22398.58713950001,42962.0,12,10
HashMapUsage,7,1,22887.751221000002,43002.0,22452.591185499998,43001.0,12,10
HashMapUsage,7,1,23029.430575000006,43008.0,22557.18832200002,43006.0,12,10
HashMapUsage,7,1,23059.271823000003,43009.0,22568.788856500007,43056.0,12,10
HashMapUsage,7,1,23114.828105999983,43045.0,22587.913765500005,43057.0,12,10
HashMapUsage,7,1,23129.715689999994,43051.0,22685.406934,43062.0,12,10
HashMapUsage,7,1,23154.439638500015,43069.0,22749.034021,43072.0,12,10
HashMapUsage,7,1,23155.892506000022,43070.0,22750.21389150002,43079.0,12,10
HashMapUsage,7,1,23179.210539000003,43074.0,22805.795327000018,43097.0,12,10
HashMapUsage,7,1,23225.300132500004,43092.0,22856.55999599999,43105.0,12,10
HashMapUsage,7,1,23225.639049999983,43095.0,22908.8128295,43145.0,12,10
HashMapUsage,7,1,23248.389950999997,43104.0,22955.381592500005,43150.0,12,10
HashMapUsage,7,1,23363.928903499997,43165.0,23022.0414515,43156.0,12,10
HashMapUsage,7,1,23400.544636000006,43174.0,23110.771717000014,43163.0,12,10
HashMapUsage,7,1,23429.366151000002,43180.0,23228.929117499996,43173.0,12,10
HashMapUsage,7,1,23433.52586399999,43245.0,23234.657113500005,43199.0,12,10
HashMapUsage,7,1,23507.170073999983,43257.0,23423.00422949999,43217.0,12,10
HashMapUsage,7,1,23570.62194550001,43259.0,23441.121735500008,43219.0,12,10
HashMapUsage,7,1,23570.8196125,43262.0,23558.551956499992,43253.0,12,10
HashMapUsage,7,1,23761.471103999993,43275.0,23577.226630999994,43264.0,12,10
HashMapUsage,7,1,23912.869870000006,43289.0,23598.6702845,43303.0,12,10
HashMapUsage,7,1,23947.323655499993,43311.0,23763.57512649999,43354.0,12,10
HashMapUsage,7,1,24191.235003499994,43318.0,23900.608892500004,43359.0,12,10
HashMapUsage,7,1,24804.094498000013,43324.0,24142.089852499994,43477.0,12,10
HashMapUsage,7,0,20770.780514999995,39964.0,20857.527941500008,39969.0,12,8
HashMapUsage,7,0,21056.309038500003,40003.0,20957.49746600001,39989.0,12,8
HashMapUsage,7,0,21204.219872500016,40045.0,20973.504882000005,39995.0,12,8
HashMapUsage,7,0,21282.705663000015,40049.0,21219.72678050001,39995.0,12,8
HashMapUsage,7,0,21340.292768500003,40059.0,21446.585615500004,40003.0,12,8
HashMapUsage,7,0,21436.123700000004,40061.0,21557.2956175,40008.0,12,8
HashMapUsage,7,0,21576.78754950001,40074.0,21674.213032999975,40098.0,12,8
HashMapUsage,7,0,21628.941749999998,40088.0,21710.196927999994,40100.0,12,8
HashMapUsage,7,0,21674.894855,40102.0,21712.571245499996,40100.0,12,8
HashMapUsage,7,0,21745.21959150002,40106.0,21728.881253999993,40101.0,12,8
HashMapUsage,7,0,21758.124933,40146.0,21816.334152999978,40104.0,12,8
HashMapUsage,7,0,21807.553569000003,40146.0,21908.461709499985,40151.0,12,8
HashMapUsage,7,0,21846.79569399998,40146.0,21947.589248,40154.0,12,8
HashMapUsage,7,0,21864.363237999987,40151.0,22035.311259999995,40166.0,12,8
HashMapUsage,7,0,21869.23377750001,40151.0,22138.9692695,40168.0,12,8
HashMapUsage,7,0,21933.572522999984,40155.0,22155.43597199997,40188.0,12,8
HashMapUsage,7,0,22017.76496349999,40164.0,22192.37841599998,40195.0,12,8
HashMapUsage,7,0,22067.901808999988,40169.0,22220.658005499976,40196.0,12,8
HashMapUsage,7,0,22245.12898849997,40209.0,22235.190538999985,40198.0,12,8
HashMapUsage,7,0,22303.50969049999,40216.0,22248.26210250002,40200.0,12,8
HashMapUsage,7,0,22366.454837,40248.0,22356.388811499986,40250.0,12,8
HashMapUsage,7,0,22397.946178500013,40255.0,22393.398246999997,40268.0,12,8
HashMapUsage,7,0,22706.121711999996,40290.0,22419.173679,40270.0,12,8
HashMapUsage,7,0,23213.9425985,40307.0,22609.001119000022,40288.0,12,8
HashMapUsage,7,0,23808.156069999983,40390.0,24127.152013499992,40303.0,12,8
HashMapUsage,7,0,22119.022915999984,41405.0,22224.544573499996,41458.0,57,16
HashMapUsage,7,0,22212.367171500005,41470.0,22322.367946000006,41470.0,57,16
HashMapUsage,7,0,22308.605738499988,41485.0,22386.295589000005,41491.0,57,16
HashMapUsage,7,0,22459.32495000001,41513.0,22619.643200999995,41496.0,57,16
HashMapUsage,7,0,22510.997153000004,41551.0,22683.387299499987,41511.0,57,16
HashMapUsage,7,0,22516.699971500013,41563.0,22721.133629500007,41515.0,57,16
HashMapUsage,7,0,22555.935254000015,41580.0,22759.022823499996,41525.0,57,16
HashMapUsage,7,0,22559.278527000006,41585.0,22784.776491000004,41549.0,57,16
HashMapUsage,7,0,22610.29976850001,41594.0,22871.994465,41557.0,57,16
HashMapUsage,7,0,22683.404653499998,41599.0,22936.649229500017,41563.0,57,16
HashMapUsage,7,0,22689.27102450001,41602.0,22950.2470255,41566.0,57,16
HashMapUsage,7,0,22693.880214000015,41602.0,23044.196683999984,41604.0,57,16
HashMapUsage,7,0,22727.21219949999,41603.0,23078.309773499994,41653.0,57,16
HashMapUsage,7,0,22737.618668000006,41646.0,23081.230061,41664.0,57,16
HashMapUsage,7,0,22803.269222000003,41651.0,23137.791812999996,41667.0,57,16
HashMapUsage,7,0,22851.6857685,41654.0,23156.832314999985,41705.0,57,16
HashMapUsage,7,0,22853.645514999997,41658.0,23223.275274000003,41722.0,57,16
HashMapUsage,7,0,22939.314768999997,41660.0,23291.769395500003,41764.0,57,16
HashMapUsage,7,0,23084.2876555,41674.0,23572.13756499998,41765.0,57,16
HashMapUsage,7,0,23085.292876,41700.0,23640.64319549999,41798.0,57,16
HashMapUsage,7,0,23091.140615999997,41752.0,23702.288451500004,41801.0,57,16
HashMapUsage,7,0,23233.32283399998,41757.0,23748.088410500026,41811.0,57,16
HashMapUsage,7,0,23520.019403000002,41793.0,23945.466733500005,41851.0,57,16
HashMapUsage,7,0,23524.110267499993,41874.0,24260.428277999992,41852.0,57,16
HashMapUsage,7,0,24128.872306499994,41966.0,24598.800414499998,41879.0,57,16
HashMapUsage,7,0,23112.063402,48876.0,23323.802858999992,48881.0,12,8
HashMapUsage,7,0,23151.93452450001,48969.0,23408.431232000024,48918.0,12,8
HashMapUsage,7,0,23425.02259399998,48973.0,23501.235934499993,48980.0,12,8
HashMapUsage,7,0,23464.733217,49020.0,23616.743999,48992.0,12,8
HashMapUsage,7,0,23567.84011950001,49069.0,23624.021558999993,49021.0,12,8
HashMapUsage,7,0,23641.954167500007,49073.0,23700.616273500007,49021.0,12,8
HashMapUsage,7,0,23653.534463499986,49074.0,23702.18846499999,49067.0,12,8
HashMapUsage,7,0,23783.946885000016,49079.0,23732.967564499988,49069.0,12,8
HashMapUsage,7,0,23929.2052105,49082.0,23735.227474000014,49073.0,12,8
